-0.6351549630000000,-0.6810201410000000,-1.5015857220000000,-0.3689251240000000,-0.3529993590000000,-0.1891333269419065,2.2071297044540912,0.7478368280000000,-0.8093775510000000,-1.8309111810694263,-0.4466548260000000,-0.6869202260000000,0.2093100850000000,2.0232470897760284,0.1385172010000000,-0.7901001570000000,1.6015658851097614,-1.3592578783772524,1.3517431849329580,2.9635332183907592,-0.6158051490000001,-0.9106032250000000,1.6793487535230132,-2.2514302180400412,2.7035248386674020,0.7961558100000000,-0.5451694730000000,-1.6036924984938268,-0.5623654130000000,-1.7835948470000000,0.0706343800000000,2.7591791688492857,0.7732016117496341,-1.1109249590000001,0.3718549096604217,-4.5709000830018010,-3.5310779459705186,1.3090213850673573,1.0046642286459546,-0.2385667560000000,-1.0552879570000000,1.4708683494251902,0.3805666320713199,-0.1923267303752076,-0.9488682750000000,-0.4686516820000000,-1.2601913210000000,-0.2382718266325137,-0.5556926730000000,2.9161078987828892,0.8379682899999999,0.5803298254135494,0.2693063910000000,-1.8487564329999999,-0.7498050330000000,-0.4047068079627869,0.8253271113513245,-0.4060541161317900,-0.0692490190000000,-0.1678228080000000,-1.7366206154335428,0.4870023359665070,0.1444084640000000,1.7189798142318242
0.9785185207221199,1.4265556340000001,2.1510542033945406,-0.1895920136510275,-0.4479047648223685,0.8799028369831399,0.7774447037080000,-0.3582379820000000,-0.7889608668669453,-1.3972076201905359,0.3647643920000000,0.2795240280000000,-0.6606157599398903,0.0147387620000000,1.4056542528477358,0.4423873869708790,0.9773501288299552,0.3483725497460329,-0.7152491569267522,0.4588172440000000,-0.6535856291334825,-1.4526478050000000,1.0486410388106653,-0.6743924620000000,0.0857994410000000,0.3762283835216662,-0.2672786711191122,1.0385012150906374,-0.3383296430000000,-0.7934123128641297,0.7986506820000000,-0.3895744401357325
-1.1158057058928390,-2.0588187562713562,0.6611004470000000,-1.8405777713092992,1.2661403023470301,0.6638579370000000,0.1560775340000000,0.4162368440505290,1.0799299080849187,-0.1761213240000000,0.9424378280000000,0.8789801284870954,-0.0634262090545959,0.4579966370000000,-0.6155605910000000,0.3852855270000000
1.4088894884419794
